time stock-price decision_max decision number-of-stocks portfolio-value
754 29.345 1 -1 761 29885.259999999995
755 29.345 1 5 507 29885.259999999995
756 29.375 9 0 1015 29900.469999999998
757 29.325 1 -3 1015 29849.719999999998
758 29.36 5 -3 1015 29885.244999999995
759 29.44 9 0 1015 29966.445
760 29.43 7 -5 1015 29956.295
761 29.475 9 0 1015 30001.969999999998
762 29.5 9 0 1015 30027.344999999998
763 29.55 9 0 1015 30078.094999999998
764 29.555 9 0 1015 30083.17
765 29.55 5 -5 1015 30078.094999999998
766 29.54 3 -3 1015 30067.944999999996
767 29.525 1 5 761 30052.719999999994
768 29.525 1 5 507 30052.719999999994
769 29.485 -5 5 253 30032.439999999995
770 29.495 -7 5 0 30034.969999999998
771 29.465 -9 0 0 30034.969999999998
772 29.48 -7 5 0 30034.969999999998
773 29.47 -7 3 0 30034.969999999998
774 29.46 -9 0 0 30034.969999999998
775 29.43 -9 0 0 30034.969999999998
776 29.455 -7 5 0 30034.969999999998
777 29.38 -9 0 0 30034.969999999998
778 29.36 -9 0 0 30034.969999999998
779 29.34 -9 0 0 30034.969999999998
780 29.3 -9 0 0 30034.969999999998
781 29.3 -7 5 0 30034.969999999998
782 29.31 -5 3 0 30034.969999999998
783 29.315 -3 1 0 30034.969999999998
784 29.3 -5 -5 256 30034.969999999998
785 29.325 1 -5 512 30041.369999999995
786 29.315 1 -3 768 30036.25
787 29.345 7 -5 1023 30059.289999999994
788 29.385 9 0 1023 30100.21
789 29.38 7 -5 1023 30095.094999999994
790 29.385 7 -5 1023 30100.21
791 29.38 3 -5 1023 30095.094999999994
792 29.38 3 3 767 30095.094999999998
793 29.38 1 3 511 30095.094999999998
794 29.32 -5 5 255 30064.434999999998
795 29.32 -9 0 0 30064.434999999998
796 29.335 -5 5 0 30064.434999999998
797 29.34 -3 5 0 30064.434999999998
798 29.32 -5 -1 256 30064.434999999998
799 29.355 1 -5 512 30073.394999999997
800 29.365 5 -5 768 30078.515
801 29.36 5 -5 1024 30074.675
802 29.36 5 -5 1024 30074.675
803 29.335 1 5 768 30049.074999999997
804 29.315 -7 5 512 30033.715
805 29.305 -9 0 0 30028.595
806 29.305 -9 0 0 30028.595
807 29.305 -9 0 0 30028.595
808 29.32 -5 5 0 30028.595
809 29.305 -9 0 0 30028.595
810 29.32 -3 -5 256 30028.595
811 29.285 -9 0 0 30019.635000000002
812 29.285 -9 0 0 30019.635000000002
813 29.295 -5 1 0 30019.635000000002
814 29.265 -9 0 0 30019.635000000002
815 29.25 -9 0 0 30019.635000000002
816 29.25 -9 0 0 30019.635000000002
817 29.255 -7 5 0 30019.635000000002
818 29.25 -9 0 0 30019.635000000002
819 29.225 -9 0 0 30019.635000000002
820 29.225 -9 0 0 30019.635000000002
821 29.19 -9 0 0 30019.635000000002
822 29.16 -9 0 0 30019.635000000002
823 29.19 -7 5 0 30019.635000000002
824 29.165 -7 5 0 30019.635000000002
825 29.18 -5 -1 257 30019.635000000002
826 29.165 -9 0 0 30015.78
827 29.195 3 -3 257 30015.78
828 29.225 7 -5 513 30023.49
829 29.245 9 0 1026 30033.75
830 29.24 7 -5 1026 30028.619999999995
831 29.265 9 0 1026 30054.269999999997
832 29.255 7 -1 1026 30044.009999999995
833 29.225 1 5 769 30013.230000000003
834 29.215 -3 5 513 30005.54
835 29.205 -7 5 257 30000.409999999996
836 29.205 -7 5 1 30000.41
837 29.245 -1 3 0 30000.449999999997
838 29.245 1 -3 256 30000.449999999997
839 29.245 1 -3 512 30000.449999999997
840 29.295 9 0 1024 30026.049999999996
841 29.29 7 -5 1024 30020.929999999993
842 29.27 5 -3 1024 30000.449999999993
843 29.25 1 -1 1024 29979.969999999994
844 29.27 1 5 768 30000.449999999993
845 29.28 5 5 512 30008.129999999994
846 29.255 -3 3 256 29995.32999999999
847 29.25 -9 0 0 29994.049999999992
848 29.255 -5 1 0 29994.049999999992
849 29.26 -3 5 0 29994.049999999992
850 29.245 -9 0 0 29994.049999999992
851 29.235 -9 0 0 29994.049999999992
852 29.225 -9 0 0 29994.049999999992
853 29.22 -9 0 0 29994.049999999992
854 29.2 -9 0 0 29994.049999999992
855 29.2 -9 0 0 29994.049999999992
856 29.195 -9 0 0 29994.049999999992
857 29.23 -1 -5 256 29994.049999999992
858 29.25 5 -5 512 29999.16999999999
859 29.25 7 -5 768 29999.16999999999
860 29.235 5 -5 1024 29987.64999999999
861 29.255 9 0 1024 30008.12999999999
862 29.26 9 0 1024 30013.249999999993
863 29.27 9 0 1024 30023.48999999999
864 29.265 7 -5 1024 30018.36999999999
865 29.265 5 -1 1024 30018.36999999999
866 29.25 -1 5 768 30003.00999999999
867 29.25 -1 5 512 30003.00999999999
868 29.275 7 1 256 30015.80999999999
869 29.275 7 1 0 30015.80999999999
870 29.24 -5 5 0 30015.80999999999
871 29.235 -9 0 0 30015.80999999999
872 29.27 -5 -5 256 30015.80999999999
873 29.26 -1 5 0 30013.249999999993
874 29.27 5 -5 256 30013.249999999993
875 29.255 1 -5 512 30009.409999999996
876 29.24 -7 5 256 30001.729999999992
877 29.245 -5 5 0 30003.009999999995
878 29.245 -5 5 0 30003.009999999995
879 29.22 -9 0 0 30003.009999999995
880 29.24 -7 3 0 30003.009999999995
881 29.235 -7 1 0 30003.009999999995
882 29.235 -7 1 0 30003.009999999995
883 29.255 1 -5 256 30003.009999999995
884 29.245 1 -5 512 30000.449999999997
885 29.255 5 -3 768 30005.569999999996
886 29.265 9 0 768 30013.249999999996
887 29.255 5 1 512 30005.569999999992
888 29.265 9 0 1024 30010.689999999995
889 29.27 9 0 1024 30015.809999999994
890 29.29 9 0 1024 30036.289999999994
891 29.29 7 -5 1024 30036.289999999994
892 29.29 7 -5 1024 30036.289999999994
893 29.29 5 -5 1024 30036.289999999994
894 29.29 5 -5 1024 30036.289999999994
895 29.265 -1 5 768 30010.689999999995
896 29.26 -5 5 512 30006.85
897 29.275 -3 5 256 30014.53
898 29.27 -5 5 0 30013.249999999996
899 29.27 -3 -3 256 30013.249999999996
900 29.295 3 -5 512 30019.649999999998
901 29.275 3 -1 768 30009.409999999996
902 29.265 -5 -1 1024 30001.729999999996
903 29.285 7 -5 1024 30022.21
904 29.29 7 5 768 30027.329999999998
905 29.27 3 3 512 30011.969999999994
906 29.235 -9 0 0 29994.049999999996
907 29.255 -7 5 0 29994.049999999996
908 29.255 -7 5 0 29994.049999999996
909 29.265 -1 3 0 29994.049999999996
910 29.255 -3 -5 256 29994.049999999996
911 29.255 -3 -3 512 29994.049999999996
912 29.265 5 -3 768 29999.17
913 29.26 5 1 512 29995.33
914 29.26 3 -3 768 29995.329999999998
915 29.25 -7 3 512 29987.649999999998
916 29.24 -9 0 0 29982.53
917 29.245 -7 5 0 29982.53
918 29.235 -9 0 0 29982.53
919 29.225 -9 0 0 29982.53
920 29.215 -9 0 0 29982.53
921 29.195 -9 0 0 29982.53
922 29.185 -9 0 0 29982.53
923 29.18 -9 0 0 29982.53
924 29.155 -9 0 0 29982.53
925 29.125 -9 0 0 29982.53
926 29.135 -7 5 0 29982.53
927 29.115 -9 0 0 29982.53
928 29.095 -9 0 0 29982.53
929 29.115 -7 -1 257 29982.53
930 29.11 -5 1 0 29981.245
931 29.105 -7 -3 257 29981.245
932 29.095 -9 0 0 29978.675
933 29.055 -9 0 0 29978.675
934 29.065 -7 5 0 29978.675
935 29.065 -7 5 0 29978.675
936 29.08 -5 5 0 29978.675
937 29.07 -5 5 0 29978.675
938 29.085 1 -5 257 29978.675
939 29.085 3 -5 514 29978.674999999996
940 29.095 5 -5 771 29983.814999999995
941 29.08 1 -3 1028 29972.249999999996
942 29.105 9 0 1028 29997.949999999997
943 29.115 9 0 1028 30008.229999999996
944 29.115 9 0 1028 30008.229999999996
945 29.125 9 0 1028 30018.51
946 29.085 3 -1 1028 29977.39
947 29.075 -3 5 771 29967.109999999997
948 29.05 -9 0 0 29947.834999999995
949 29.03 -9 0 0 29947.834999999995
950 29.02 -9 0 0 29947.834999999995
951 29.02 -9 0 0 29947.834999999995
952 29.015 -9 0 0 29947.834999999995
953 29.03 -5 0 0 29947.834999999995
954 29.02 -5 0 0 29947.834999999995
955 29.065 3 0 0 29947.834999999995
956 29.09 7 0 0 29947.834999999995
957 29.09 7 0 0 29947.834999999995
958 29.085 7 0 0 29947.834999999995
959 29.085 7 0 0 29947.834999999995
960 29.085 7 -5 257 29947.834999999995
570 29.47 -9 0 0 30000.0
571 29.51 -7 0 0 30000.0
572 29.595 -5 0 0 30000.0
573 29.72 -3 0 0 30000.0
574 29.79 -1 0 0 30000.0
575 29.815 3 0 0 30000.0
576 29.8 3 0 0 30000.0
577 29.875 9 0 0 30000.0
578 29.88 9 0 0 30000.0
579 29.83 5 0 0 30000.0
580 29.895 9 0 0 30000.0
581 30 9 0 0 30000
582 30.07 9 0 0 30000.0
583 30.04 7 0 0 30000.0
584 30.04 5 0 0 30000.0
585 29.975 1 5 0 30000.0
586 30.01 1 5 0 30000.0
587 30.06 5 3 0 30000.0
588 30.135 9 -5 248 30000.0
589 30.12 7 -5 497 29996.28
590 30.165 9 -5 745 30018.644999999997
591 30.22 9 -5 993 30059.62
592 30.27 9 -5 993 30109.27
593 30.3 9 -5 993 30139.06
594 30.3 7 -5 993 30139.06
595 30.34 9 -5 993 30178.78
596 30.29 5 5 744 30129.129999999997
597 30.25 -1 5 495 30099.37
598 30.22 -5 5 246 30084.519999999997
599 30.285 -1 5 0 30100.51
600 30.165 -9 5 0 30100.51
601 30.185 -7 5 0 30100.51
602 30.145 -9 5 0 30100.51
603 30.245 -3 1 0 30100.51
604 30.185 -3 -5 249 30100.51
605 30.13 -9 3 0 30086.815
606 30.115 -9 1 0 30086.815
607 30.16 -5 5 0 30086.815
608 30.08 -9 5 0 30086.815
609 30.1 -7 1 0 30086.815
610 30.16 1 -5 249 30086.815
611 30.105 -5 3 0 30073.12
612 30.115 -5 -5 249 30073.12
613 30.11 -5 -3 498 30071.875
614 30.14 3 -1 747 30086.815000000002
615 30.225 9 -5 995 30150.31
616 30.21 7 -5 995 30135.385000000002
617 30.17 5 -5 995 30095.585000000003
618 30.15 1 -3 995 30075.685
619 30.195 5 3 746 30120.460000000003
620 30.2 7 3 497 30124.190000000002
621 30.245 9 -5 746 30146.555
622 30.23 7 -5 995 30135.365
623 30.245 7 -5 995 30150.29
624 30.175 1 3 746 30080.64
625 30.14 -5 5 497 30054.53
626 30.12 -9 5 248 30044.590000000004
627 30.14 -5 5 0 30049.550000000003
628 30.165 -3 1 0 30049.550000000003
629 30.14 -5 -3 249 30049.550000000003
630 30.145 -3 -5 498 30050.795000000002
631 30.085 -9 3 249 30020.915000000005
632 30.12 -7 3 0 30029.630000000005
633 30.12 -7 3 0 30029.630000000005
634 30.12 -7 5 0 30029.630000000005
635 30.125 1 -5 249 30029.630000000005
636 30.14 5 -3 498 30033.365000000005
637 30.1 -7 3 249 30013.445000000007
638 30.1 -5 5 0 30013.445000000007
639 30.1 -5 5 0 30013.445000000007
640 30.13 -3 -3 249 30013.445000000007
641 30.115 -3 5 0 30009.710000000006
642 30.04 -9 5 0 30009.710000000006
643 30.035 -9 5 0 30009.710000000006
644 30.09 -5 5 0 30009.710000000006
645 30.1 -1 5 0 30009.710000000006
646 30.1 1 -5 249 30009.710000000006
647 30.095 -1 -5 498 30008.465000000004
648 30.105 7 -3 747 30013.445000000007
649 30.095 3 1 498 30005.975000000006
650 30.085 -3 5 249 30000.995000000006
651 30.055 -5 5 0 29993.525000000005
652 30.04 -9 5 0 29993.525000000005
653 30.055 -7 5 0 29993.525000000005
654 30.055 -5 5 0 29993.525000000005
655 30.035 -9 3 0 29993.525000000005
656 30.02 -9 1 0 29993.525000000005
657 29.96 -9 5 0 29993.525000000005
658 29.96 -9 5 0 29993.525000000005
659 29.96 -9 5 0 29993.525000000005
660 29.975 -3 5 0 29993.525000000005
661 29.99 -1 -5 250 29993.525000000005
662 30.005 3 -5 499 29997.275000000005
663 30 3 -5 748 29994.780000000006
664 30.035 9 -5 997 30020.960000000006
665 30.1 9 -5 997 30085.765000000007
666 30.09 7 -5 997 30075.795000000006
667 30.12 9 -5 997 30105.705000000005
668 30.16 9 -5 997 30145.585000000006
669 30.14 7 -1 997 30125.645000000008
670 30.12 3 1 747 30105.705000000005
671 30.095 1 5 497 30087.030000000006
672 30.11 -1 5 248 30094.485000000004
673 30.095 -7 5 0 30090.765000000007
674 30.095 -9 5 0 30090.765000000007
675 30.065 -9 5 0 30090.765000000007
676 30.06 -9 5 0 30090.765000000007
677 30.025 -9 5 0 30090.765000000007
678 30 -9 5 0 30090.765000000007
679 29.995 -9 5 0 30090.765000000007
680 29.955 -9 5 0 30090.765000000007
681 29.985 -7 5 0 30090.765000000007
682 29.945 -9 5 0 30090.765000000007
683 29.96 -7 5 0 30090.765000000007
684 29.93 -9 3 0 30090.765000000007
685 29.815 -9 5 0 30090.765000000007
686 29.795 -9 5 0 30090.765000000007
687 29.815 -7 5 0 30090.765000000007
688 29.845 -3 5 0 30090.765000000007
689 29.825 -3 -3 252 30090.765000000007
690 29.795 -5 -5 504 30083.205000000005
691 29.775 -9 -1 756 30073.125000000004
692 29.78 -7 3 504 30076.905000000006
693 29.755 -9 5 252 30064.305000000004
694 29.745 -9 5 0 30061.785000000007
695 29.755 -5 -1 252 30061.785000000007
696 29.7 -9 5 0 30047.92500000001
697 29.715 -7 5 0 30047.92500000001
698 29.695 -9 5 0 30047.92500000001
699 29.635 -9 5 0 30047.92500000001
700 29.615 -9 5 0 30047.92500000001
701 29.595 -9 5 0 30047.92500000001
702 29.545 -9 5 0 30047.92500000001
703 29.545 -9 5 0 30047.92500000001
704 29.475 -9 5 0 30047.92500000001
705 29.61 -3 -5 253 30047.92500000001
706 29.6 -1 -5 506 30045.39500000001
707 29.66 7 -5 759 30075.75500000001
708 29.63 7 -5 1012 30052.985000000008
709 29.595 3 -1 1012 30017.56500000001
710 29.565 -1 5 759 29987.205000000013
711 29.59 -1 5 506 30006.180000000008
712 29.54 -5 5 253 29980.88000000001
713 29.42 -9 5 0 29950.52000000001
714 29.45 -7 5 0 29950.52000000001
715 29.46 -5 5 0 29950.52000000001
716 29.4 -9 5 0 29950.52000000001
717 29.4 -9 1 0 29950.52000000001
718 29.4 -9 -1 254 29950.52000000001
719 29.385 -9 5 0 29946.710000000014
720 29.335 -9 5 0 29946.710000000014
721 29.45 1 -5 254 29946.710000000014
722 29.49 5 -5 507 29956.870000000014
723 29.505 9 -5 760 29964.475000000013
724 29.5 7 -5 1013 29960.675000000017
725 29.455 3 -3 1013 29915.09000000001
726 29.465 1 3 760 29925.220000000016
727 29.46 -1 5 507 29921.420000000016
728 29.415 -5 5 253 29898.605000000014
729 29.41 -7 5 0 29897.340000000015
730 29.355 -9 5 0 29897.340000000015
731 29.37 -7 5 0 29897.340000000015
732 29.38 -5 3 0 29897.340000000015
733 29.38 -5 3 0 29897.340000000015
734 29.385 -3 1 0 29897.340000000015
735 29.39 -1 -5 254 29897.340000000015
736 29.36 -7 -3 508 29889.720000000016
737 29.335 -9 5 254 29877.020000000015
738 29.34 -7 5 0 29878.290000000015
739 29.32 -9 5 0 29878.290000000015
740 29.31 -9 5 0 29878.290000000015
741 29.27 -9 5 0 29878.290000000015
742 29.28 -7 5 0 29878.290000000015
743 29.25 -9 5 0 29878.290000000015
744 29.28 -5 5 0 29878.290000000015
745 29.285 -1 -5 255 29878.290000000015
746 29.27 -3 -3 510 29874.46500000002
747 29.31 5 -5 764 29894.86500000002
748 29.345 9 -5 1018 29921.605000000018
749 29.335 7 -5 1018 29911.42500000002
750 29.33 5 -5 1018 29906.335000000017
751 29.37 9 -5 1018 29947.05500000002
752 29.33 5 5 763 29906.335000000014
753 29.315 -1 5 508 29894.890000000018
754 29.345 1 -1 762 29910.130000000016
755 29.345 1 5 508 29910.13000000002
756 29.375 9 -5 762 29925.370000000017
757 29.325 1 -3 1017 29887.270000000015
758 29.36 5 -3 1017 29922.865000000016
759 29.44 9 -5 1017 30004.225000000017
760 29.43 7 -5 1017 29994.05500000002
761 29.475 9 -5 1017 30039.820000000018
762 29.5 9 -5 1017 30065.245000000017
763 29.55 9 -5 1017 30116.09500000002
764 29.555 9 -5 1017 30121.18000000002
765 29.55 5 -5 1017 30116.09500000002
766 29.54 3 -3 1017 30105.925000000017
767 29.525 1 5 763 30090.670000000016
768 29.525 1 5 509 30090.670000000013
769 29.485 -5 5 254 30070.310000000016
770 29.495 -7 5 0 30072.850000000017
771 29.465 -9 5 0 30072.850000000017
772 29.48 -7 5 0 30072.850000000017
773 29.47 -7 3 0 30072.850000000017
774 29.46 -9 5 0 30072.850000000017
775 29.43 -9 5 0 30072.850000000017
776 29.455 -7 5 0 30072.850000000017
777 29.38 -9 5 0 30072.850000000017
778 29.36 -9 5 0 30072.850000000017
779 29.34 -9 5 0 30072.850000000017
780 29.3 -9 5 0 30072.850000000017
781 29.3 -7 5 0 30072.850000000017
782 29.31 -5 3 0 30072.850000000017
783 29.315 -3 1 0 30072.850000000017
784 29.3 -5 -5 256 30072.850000000017
785 29.325 1 -5 512 30079.250000000015
786 29.315 1 -3 768 30074.13000000002
787 29.345 7 -5 1024 30097.170000000016
788 29.385 9 -5 1024 30138.13000000002
789 29.38 7 -5 1024 30133.010000000017
790 29.385 7 -5 1024 30138.13000000002
791 29.38 3 -5 1024 30133.010000000017
792 29.38 3 3 768 30133.010000000017
793 29.38 1 3 512 30133.010000000017
794 29.32 -5 5 256 30102.290000000015
795 29.32 -9 5 0 30102.290000000015
796 29.335 -5 5 0 30102.290000000015
797 29.34 -3 5 0 30102.290000000015
798 29.32 -5 -1 256 30102.290000000015
799 29.355 1 -5 512 30111.250000000015
800 29.365 5 -5 768 30116.370000000017
801 29.36 5 -5 1024 30112.530000000017
802 29.36 5 -5 1024 30112.530000000017
803 29.335 1 5 768 30086.930000000015
804 29.315 -7 5 512 30071.570000000018
805 29.305 -9 5 256 30066.45000000002
806 29.305 -9 5 0 30066.45000000002
807 29.305 -9 5 0 30066.45000000002
808 29.32 -5 5 0 30066.45000000002
809 29.305 -9 5 0 30066.45000000002
810 29.32 -3 -5 256 30066.45000000002
811 29.285 -9 3 0 30057.49000000002
812 29.285 -9 5 0 30057.49000000002
813 29.295 -5 1 0 30057.49000000002
814 29.265 -9 5 0 30057.49000000002
815 29.25 -9 3 0 30057.49000000002
816 29.25 -9 3 0 30057.49000000002
817 29.255 -7 5 0 30057.49000000002
818 29.25 -9 5 0 30057.49000000002
819 29.225 -9 5 0 30057.49000000002
820 29.225 -9 5 0 30057.49000000002
821 29.19 -9 5 0 30057.49000000002
822 29.16 -9 5 0 30057.49000000002
823 29.19 -7 5 0 30057.49000000002
824 29.165 -7 5 0 30057.49000000002
825 29.18 -5 -1 257 30057.49000000002
826 29.165 -9 -5 514 30053.635000000017
827 29.195 3 -3 771 30069.055000000022
828 29.225 7 -5 1028 30092.18500000002
829 29.245 9 -5 1028 30112.745000000017
830 29.24 7 -5 1028 30107.605000000018
831 29.265 9 -5 1028 30133.305000000022
832 29.255 7 -1 1028 30123.025000000016
833 29.225 1 5 771 30092.18500000002
834 29.215 -3 5 514 30084.47500000002
835 29.205 -7 5 257 30079.335000000014
836 29.205 -7 5 0 30079.335000000014
837 29.245 -1 3 0 30079.335000000014
838 29.245 1 -3 257 30079.335000000014
839 29.245 1 -3 514 30079.335000000014
840 29.295 9 -5 770 30105.035000000014
841 29.29 7 -5 1026 30101.185000000012
842 29.27 5 -3 1026 30080.665000000015
843 29.25 1 -1 1026 30060.14500000001
844 29.27 1 5 770 30080.665000000015
845 29.28 5 5 514 30088.365000000013
846 29.255 -3 3 257 30075.515000000014
847 29.25 -9 -1 514 30074.230000000014
848 29.255 -5 1 257 30076.800000000014
849 29.26 -3 5 1 30078.085000000014
850 29.245 -9 3 0 30078.070000000014
851 29.235 -9 3 0 30078.070000000014
852 29.225 -9 5 0 30078.070000000014
853 29.22 -9 5 0 30078.070000000014
854 29.2 -9 5 0 30078.070000000014
855 29.2 -9 5 0 30078.070000000014
856 29.195 -9 5 0 30078.070000000014
857 29.23 -1 -5 257 30078.070000000014
858 29.25 5 -5 514 30083.210000000014
859 29.25 7 -5 771 30083.210000000014
860 29.235 5 -5 1028 30071.64500000001
861 29.255 9 -3 1028 30092.205000000013
862 29.26 9 1 771 30097.345000000016
863 29.27 9 -1 1028 30105.055000000015
864 29.265 7 -5 1028 30099.915000000015
