time stock-price decision_max decision number-of-stocks portfolio-value
785 29.3 7 -5 522 30669.559999999998
786 29.31 3 -1 783 30674.78
787 29.315 1 1 522 30678.695
788 29.3 5 -1 783 30670.865
789 29.325 7 -3 1044 30690.44
790 29.315 9 3 783 30680.0
791 29.345 9 1 522 30703.489999999998
792 29.385 -7 0 0 30703.489999999998
793 29.38 1 3 0 30724.370000000003
794 29.385 -3 3 0 30724.370000000003
795 29.38 -5 1 0 30724.370000000003
796 29.38 -9 0 0 30724.370000000003
797 29.38 -9 0 0 30724.370000000003
798 29.32 9 -1 261 30724.370000000003
799 29.32 7 -5 522 30724.370000000003
800 29.335 5 -1 783 30732.2
801 29.34 5 1 522 30736.115
802 29.32 9 -1 784 30725.675000000003
803 29.355 -1 -3 1045 30753.115000000005
804 29.365 -3 5 784 30763.565000000002
805 29.36 -9 0 0 30763.565000000002
806 29.36 -9 0 0 30763.565000000002
807 29.36 -9 0 0 30763.565000000002
808 29.36 -9 0 0 30763.565000000002
809 29.335 -7 0 0 30763.565000000002
810 29.315 3 -3 262 30759.644999999997
811 29.305 9 -5 524 30757.024999999998
812 29.32 -7 0 0 30757.024999999998
813 29.305 -7 0 0 30757.024999999998
814 29.32 -7 0 0 30757.024999999998
815 29.285 3 -1 262 30764.884999999995
816 29.285 3 -1 524 30764.884999999995
817 29.285 -7 0 0 30764.884999999995
818 29.295 -9 0 0 30764.884999999995
819 29.265 -5 -3 262 30764.884999999995
820 29.265 -5 -3 524 30764.884999999995
821 29.25 -3 -5 786 30757.024999999994
822 29.255 -7 0 0 30757.024999999994
823 29.25 -9 0 0 30757.024999999994
824 29.225 -7 0 0 30757.024999999994
825 29.19 -1 -3 263 30760.954999999994
826 29.16 9 -5 526 30753.064999999995
827 29.19 -9 0 0 30753.064999999995
828 29.165 5 -3 263 30768.844999999994
829 29.18 5 -1 526 30772.789999999994
830 29.165 9 1 263 30764.899999999994
831 29.195 7 -1 526 30772.789999999994
832 29.225 9 3 263 30788.569999999992
833 29.245 -1 5 0 30793.829999999994
834 29.24 1 3 0 30793.829999999994
835 29.265 -9 0 0 30793.829999999994
836 29.265 -9 0 0 30793.829999999994
837 29.255 -9 0 0 30793.829999999994
838 29.225 3 1 0 30793.829999999994
839 29.225 3 1 0 30793.829999999994
840 29.215 3 -3 263 30793.829999999994
841 29.205 9 -5 526 30791.199999999997
842 29.245 9 -1 789 30812.239999999994
843 29.245 9 1 526 30812.239999999998
844 29.295 -9 0 0 30812.239999999998
845 29.29 -9 0 0 30812.239999999998
846 29.27 -1 1 0 30838.539999999994
847 29.25 9 -1 263 30838.539999999994
848 29.27 -7 0 0 30838.539999999994
849 29.28 -9 0 0 30838.539999999994
850 29.255 5 1 0 30843.799999999996
851 29.25 9 -1 263 30843.799999999996
852 29.255 -3 -3 526 30845.114999999998
853 29.26 -9 0 0 30845.114999999998
854 29.245 -7 0 0 30845.114999999998
855 29.235 -9 0 0 30845.114999999998
856 29.225 -9 0 0 30845.114999999998
857 29.22 -9 0 0 30845.114999999998
858 29.2 3 -5 264 30847.744999999995
859 29.2 9 -5 528 30847.744999999995
860 29.195 9 -5 792 30845.104999999996
861 29.23 7 -1 1055 30872.824999999997
862 29.25 -9 0 0 30872.824999999997
863 29.25 -5 3 0 30893.924999999996
864 29.235 9 1 0 30893.924999999996
865 29.255 9 -1 264 30893.924999999996
866 29.26 1 3 1 30895.244999999995
867 29.26 1 3 0 30895.244999999995
868 29.27 -9 0 0 30895.244999999995
869 29.265 -1 3 0 30895.244999999995
870 29.265 -5 3 0 30895.244999999995
871 29.25 9 -1 264 30895.244999999995
872 29.275 -9 0 0 30895.244999999995
873 29.275 -7 0 0 30895.244999999995
874 29.24 9 1 0 30901.844999999994
875 29.235 9 -1 264 30901.844999999994
876 29.27 -5 -1 527 30911.084999999992
877 29.26 -7 0 0 30911.084999999992
878 29.26 -7 0 0 30911.084999999992
879 29.27 -7 0 0 30911.084999999992
880 29.255 -9 0 0 30911.084999999992
881 29.24 3 -3 264 30905.814999999995
882 29.24 3 -3 528 30905.814999999995
883 29.245 -9 0 0 30905.814999999995
884 29.22 9 -5 264 30908.454999999994
885 29.24 5 -3 528 30913.734999999993
886 29.235 9 -3 792 30911.09499999999
887 29.255 -5 1 528 30926.93499999999
888 29.245 7 3 264 30921.65499999999
889 29.255 7 3 0 30924.29499999999
890 29.265 -9 0 0 30924.29499999999
891 29.255 9 3 0 30924.29499999999
892 29.255 9 3 0 30924.29499999999
893 29.265 9 1 0 30924.29499999999
894 29.27 9 5 0 30924.29499999999
895 29.29 -3 1 0 30924.29499999999
896 29.29 -5 3 0 30924.29499999999
897 29.29 -9 0 0 30924.29499999999
898 29.29 -9 0 0 30924.29499999999
899 29.265 9 -1 264 30924.29499999999
900 29.265 9 -1 528 30924.29499999999
901 29.26 9 -5 792 30921.654999999995
902 29.275 -5 -1 1056 30933.53499999999
903 29.27 3 -1 1056 30928.25499999999
904 29.27 5 -1 1056 30928.25499999999
905 29.275 5 3 792 30933.534999999993
906 29.265 9 1 528 30925.61499999999
907 29.285 -9 0 0 30925.61499999999
908 29.29 -9 0 0 30925.61499999999
909 29.27 -9 0 0 30925.61499999999
910 29.235 9 -1 264 30936.174999999992
911 29.255 7 -3 528 30941.45499999999
912 29.255 5 -1 792 30941.45499999999
913 29.265 -7 0 0 30941.45499999999
914 29.255 9 3 0 30949.374999999993
915 29.255 9 1 0 30949.374999999993
916 29.265 -5 -1 264 30949.374999999993
917 29.26 -9 0 0 30949.374999999993
918 29.26 -7 0 0 30949.374999999993
919 29.25 -5 -1 264 30948.054999999993
920 29.24 -3 -3 528 30945.414999999994
921 29.245 -7 0 0 30945.414999999994
922 29.235 -9 0 0 30945.414999999994
923 29.225 -9 0 0 30945.414999999994
924 29.215 -7 0 0 30945.414999999994
925 29.195 -5 -5 264 30948.054999999993
926 29.185 -9 0 0 30948.054999999993
927 29.18 -9 0 0 30948.054999999993
928 29.155 -5 -5 265 30945.414999999994
929 29.125 3 -5 530 30937.464999999993
930 29.125 3 -5 795 30937.464999999993
931 29.135 -9 0 0 30937.464999999993
932 29.115 -1 -5 265 30945.414999999994
933 29.115 -1 -5 530 30945.414999999994
934 29.095 9 -5 795 30934.814999999995
935 29.115 -9 0 0 30934.814999999995
936 29.105 -9 0 0 30934.814999999995
937 29.095 -7 0 0 30934.814999999995
938 29.065 7 -1 266 30950.714999999997
939 29.08 1 -3 532 30954.704999999994
940 29.08 -1 -3 798 30954.704999999998
941 29.08 -1 -3 1064 30954.704999999994
942 29.07 9 -3 1064 30944.064999999995
943 29.085 9 -3 1064 30960.025
944 29.085 9 1 798 30960.025
945 29.095 7 3 532 30968.004999999997
946 29.105 1 5 266 30973.324999999997
947 29.115 -5 5 1 30975.984999999997
948 29.11 -5 3 0 30975.979999999996
949 29.11 -5 3 0 30975.979999999996
950 29.125 -9 0 0 30975.979999999996
951 29.085 -9 0 0 30975.979999999996
952 29.075 -9 0 0 30975.979999999996
953 29.05 -9 0 0 30975.979999999996
954 29.02 7 0 0 30975.979999999996
955 29.025 1 0 0 30975.979999999996
956 29.025 1 0 0 30975.979999999996
957 29.015 7 0 0 30975.979999999996
958 29.03 9 0 0 30975.979999999996
959 29.02 9 0 0 30975.979999999996
960 29.02 9 1 0 30975.979999999996
