time stock-price decision_max decision number-of-stocks portfolio-value
775 29.465 9 -5 993 29351.67999999999
776 29.48 -9 -3 993 29366.57499999999
777 29.47 -5 -3 993 29356.64499999999
778 29.46 -7 -3 993 29346.714999999993
779 29.43 -7 -1 993 29316.92499999999
780 29.455 -9 -3 993 29341.74999999999
781 29.38 -9 -1 993 29267.27499999999
782 29.36 -9 -5 993 29247.41499999999
783 29.34 -9 -5 993 29227.55499999999
784 29.3 9 -5 993 29187.834999999992
785 29.3 7 -5 993 29187.834999999992
786 29.31 3 -1 993 29197.76499999999
787 29.315 1 1 744 29202.729999999992
788 29.3 5 -1 993 29191.569999999992
789 29.325 7 -3 993 29216.39499999999
790 29.315 9 3 744 29206.464999999993
791 29.345 9 1 496 29228.78499999999
792 29.385 -7 3 248 29248.624999999993
793 29.38 1 3 0 29247.384999999995
794 29.385 -3 3 0 29247.384999999995
795 29.38 -5 1 0 29247.384999999995
796 29.38 -9 -1 248 29247.384999999995
797 29.38 -9 -5 496 29247.384999999995
798 29.32 9 -1 745 29217.625
799 29.32 7 -5 994 29217.625
800 29.335 5 -1 994 29232.534999999996
801 29.34 5 1 745 29237.504999999997
802 29.32 9 -1 994 29222.604999999996
803 29.355 -1 -3 994 29257.394999999997
804 29.365 -3 5 745 29267.334999999995
805 29.36 -9 3 496 29263.609999999993
806 29.36 -9 3 247 29263.609999999993
807 29.36 -9 3 0 29263.609999999993
808 29.36 -9 1 0 29263.609999999993
809 29.335 -7 -1 249 29263.609999999993
810 29.315 3 -3 498 29258.62999999999
811 29.305 9 -5 747 29253.64999999999
812 29.32 -7 -3 996 29264.854999999992
813 29.305 -7 -1 996 29249.91499999999
814 29.32 -7 -3 996 29264.854999999992
815 29.285 3 -1 996 29229.99499999999
816 29.285 3 -1 996 29229.99499999999
817 29.285 -7 -5 996 29229.99499999999
818 29.295 -9 -1 996 29239.954999999994
819 29.265 -5 -3 996 29210.074999999993
820 29.265 -5 -3 996 29210.074999999993
821 29.25 -3 -5 996 29195.13499999999
822 29.255 -7 -3 996 29200.11499999999
823 29.25 -9 -3 996 29195.13499999999
824 29.225 -7 -5 996 29170.234999999993
825 29.19 -1 -3 996 29135.374999999993
826 29.16 9 -5 996 29105.49499999999
827 29.19 -9 -3 996 29135.374999999993
828 29.165 5 -3 996 29110.47499999999
829 29.18 5 -1 996 29125.41499999999
830 29.165 9 1 747 29110.47499999999
831 29.195 7 -1 996 29132.88499999999
832 29.225 9 3 747 29162.764999999992
833 29.245 -1 5 498 29177.704999999994
834 29.24 1 3 249 29175.21499999999
835 29.265 -9 5 0 29181.43999999999
836 29.265 -9 5 0 29181.43999999999
837 29.255 -9 3 0 29181.43999999999
838 29.225 3 1 0 29181.43999999999
839 29.225 3 1 0 29181.43999999999
840 29.215 3 -3 249 29181.43999999999
841 29.205 9 -5 498 29178.94999999999
842 29.245 9 -1 747 29198.86999999999
843 29.245 9 1 498 29198.869999999995
844 29.295 -9 3 249 29223.769999999997
845 29.29 -9 3 0 29222.524999999994
846 29.27 -1 1 0 29222.524999999994
847 29.25 9 -1 249 29222.524999999994
848 29.27 -7 -3 498 29227.504999999994
849 29.28 -9 -1 747 29232.484999999993
850 29.255 5 1 498 29213.809999999994
851 29.25 9 -1 747 29211.319999999992
852 29.255 -3 -3 996 29215.054999999993
853 29.26 -9 -1 996 29220.034999999996
854 29.245 -7 -1 996 29205.094999999994
855 29.235 -9 -1 996 29195.13499999999
856 29.225 -9 -5 996 29185.174999999996
857 29.22 -9 -5 996 29180.194999999992
858 29.2 3 -5 996 29160.274999999994
859 29.2 9 -5 996 29160.274999999994
860 29.195 9 -5 996 29155.294999999995
861 29.23 7 -1 996 29190.154999999995
862 29.25 -9 3 747 29210.074999999993
863 29.25 -5 3 498 29210.074999999993
864 29.235 9 1 249 29202.604999999992
865 29.255 9 -1 498 29207.584999999992
866 29.26 1 3 249 29210.074999999997
867 29.26 1 3 0 29210.074999999997
868 29.27 -9 3 0 29210.074999999997
869 29.265 -1 3 0 29210.074999999997
870 29.265 -5 3 0 29210.074999999997
871 29.25 9 -1 249 29210.074999999997
872 29.275 -9 -3 498 29216.299999999996
873 29.275 -7 1 249 29216.299999999996
874 29.24 9 1 0 29207.584999999995
875 29.235 9 -1 249 29207.584999999995
876 29.27 -5 -1 498 29216.299999999996
877 29.26 -7 -1 747 29211.319999999996
878 29.26 -7 -1 996 29211.32
879 29.27 -7 1 747 29221.27999999999
880 29.255 -9 1 498 29210.074999999997
881 29.24 3 -3 747 29202.604999999996
882 29.24 3 -3 996 29202.604999999996
883 29.245 -9 -3 996 29207.585
884 29.22 9 -5 996 29182.684999999998
885 29.24 5 -3 996 29202.604999999996
886 29.235 9 -3 996 29197.624999999993
887 29.255 -5 1 747 29217.545
888 29.245 7 3 498 29210.074999999997
889 29.255 7 3 249 29215.054999999997
890 29.265 -9 3 0 29217.545
891 29.255 9 3 0 29217.545
892 29.255 9 3 0 29217.545
893 29.265 9 1 0 29217.545
894 29.27 9 5 0 29217.545
895 29.29 -3 1 0 29217.545
896 29.29 -5 3 0 29217.545
897 29.29 -9 1 0 29217.545
898 29.29 -9 -1 249 29217.545
899 29.265 9 -1 498 29211.32
900 29.265 9 -1 747 29211.32
901 29.26 9 -5 996 29207.585
902 29.275 -5 -1 996 29222.524999999994
903 29.27 3 -1 996 29217.544999999995
904 29.27 5 -1 996 29217.544999999995
905 29.275 5 3 747 29222.524999999994
906 29.265 9 1 498 29215.055
907 29.285 -9 -1 747 29225.015
908 29.29 -9 3 498 29228.75
909 29.27 -9 1 249 29218.789999999997
910 29.235 9 -1 498 29210.074999999997
911 29.255 7 -3 747 29220.035
912 29.255 5 -1 996 29220.034999999996
913 29.265 -7 1 747 29229.995000000003
914 29.255 9 3 498 29222.525
915 29.255 9 1 249 29222.524999999998
916 29.265 -5 -1 498 29225.015
917 29.26 -9 1 249 29222.525
918 29.26 -7 -1 498 29222.525
919 29.25 -5 -1 747 29217.545
920 29.24 -3 -3 996 29210.074999999997
921 29.245 -7 -3 996 29215.055
922 29.235 -9 -5 996 29205.094999999998
923 29.225 -9 -5 996 29195.135000000002
924 29.215 -7 -5 996 29185.175
925 29.195 -5 -5 996 29165.255
926 29.185 -9 -5 996 29155.295
927 29.18 -9 -5 996 29150.315
928 29.155 -5 -5 996 29125.415
929 29.125 3 -5 996 29095.535
930 29.125 3 -5 996 29095.535
931 29.135 -9 -3 996 29105.495000000003
932 29.115 -1 -5 996 29085.574999999997
933 29.115 -1 -5 996 29085.574999999997
934 29.095 9 -5 996 29065.655
935 29.115 -9 -3 996 29085.574999999997
936 29.105 -9 -3 996 29075.615
937 29.095 -7 -1 996 29065.655
938 29.065 7 -1 996 29035.775
939 29.08 1 -3 996 29050.714999999997
940 29.08 -1 -3 996 29050.714999999997
941 29.08 -1 -3 996 29050.714999999997
942 29.07 9 -3 996 29040.755
943 29.085 9 -3 996 29055.695
944 29.085 9 1 747 29055.695
945 29.095 7 3 498 29063.165
946 29.105 1 5 249 29068.145
947 29.115 -5 5 0 29070.635
948 29.11 -5 3 0 29070.635
949 29.11 -5 3 0 29070.635
950 29.125 -9 5 0 29070.635
951 29.085 -9 0 0 29070.635
952 29.075 -9 0 0 29070.635
953 29.05 -9 0 0 29070.635
954 29.02 7 0 0 29070.635
955 29.025 1 0 0 29070.635
956 29.025 1 0 0 29070.635
957 29.015 7 0 0 29070.635
958 29.03 9 0 0 29070.635
959 29.02 9 0 0 29070.635
960 29.02 9 1 0 29070.635
570 29.965 -1 0 0 30000
571 29.965 -5 0 0 30000
572 29.995 -9 0 0 30000
573 30.015 -9 0 0 30000
574 29.47 9 0 0 30000
575 29.51 9 0 0 30000
576 29.595 9 0 0 30000
577 29.72 7 0 0 30000
578 29.79 -1 0 0 30000
579 29.815 3 0 0 30000
580 29.8 7 0 0 30000
581 29.875 -9 0 0 30000
582 29.88 1 0 0 30000
583 29.83 9 0 0 30000
584 29.895 9 0 0 30000
585 30 -1 1 0 30000
586 30.07 -9 3 0 30000.0
587 30.04 -9 3 0 30000.0
588 30.04 -3 1 0 30000.0
589 29.975 9 -1 250 30000.0
590 30.01 9 -3 499 30008.75
591 30.06 7 -1 748 30033.699999999997
592 30.135 3 1 0 30089.8
593 30.12 9 3 0 30089.8
594 30.165 9 5 0 30089.8
595 30.22 9 5 0 30089.8
596 30.27 1 5 0 30089.8
597 30.3 -1 5 0 30089.8
598 30.3 -1 5 0 30089.8
599 30.34 -9 5 0 30089.8
600 30.29 -7 3 0 30089.8
601 30.25 -7 -1 248 30089.8
602 30.22 3 -3 496 30082.36
603 30.285 -9 -1 744 30114.6
604 30.165 7 3 0 30025.32
605 30.185 5 -3 248 30025.32
606 30.145 9 -5 497 30015.4
607 30.245 -9 -1 745 30065.1
608 30.185 -7 1 0 30020.4
609 30.13 5 1 0 30020.4
610 30.115 5 -3 249 30020.4
611 30.16 -7 -1 497 30031.605000000003
612 30.08 9 -1 746 29991.845000000005
613 30.1 9 -3 995 30006.765000000003
614 30.16 -9 -1 995 30066.465000000004
615 30.105 3 3 0 30011.740000000005
616 30.115 7 1 0 30011.740000000005
617 30.11 9 1 0 30011.740000000005
618 30.14 9 1 0 30011.740000000005
619 30.225 -9 1 0 30011.740000000005
620 30.21 -9 3 0 30011.740000000005
621 30.17 3 1 0 30011.740000000005
622 30.17 3 1 0 30011.740000000005
623 30.15 9 -1 248 30011.740000000005
624 30.195 9 -1 496 30022.9
625 30.2 1 1 0 30025.380000000005
626 30.245 -9 3 0 30025.380000000005
627 30.245 -9 3 0 30025.380000000005
628 30.175 -7 1 0 30025.380000000005
629 30.14 5 -1 249 30025.380000000005
630 30.12 9 -5 498 30020.4
631 30.14 -1 -3 747 30030.360000000004
632 30.165 -9 -1 995 30049.035000000003
633 30.14 -9 1 0 30024.160000000003
634 30.145 -9 1 0 30024.160000000003
635 30.085 9 -1 249 30024.160000000003
636 30.12 1 -3 498 30032.875
637 30.12 5 -1 747 30032.875
638 30.12 -3 1 0 30032.875
639 30.12 -3 1 0 30032.875
640 30.125 -9 1 0 30032.875
641 30.14 -7 3 0 30032.875
642 30.1 9 1 0 30032.875
643 30.1 -3 -3 249 30032.875
644 30.13 -9 -1 498 30040.345
645 30.115 -9 -1 747 30032.875
646 30.04 9 1 0 29976.850000000002
647 30.035 9 -5 249 29976.850000000002
648 30.09 1 -1 498 29990.545000000002
649 30.1 -7 1 0 29995.525
650 30.1 -3 1 0 29995.525
651 30.095 -1 1 0 29995.525
652 30.105 -7 1 0 29995.525
653 30.095 -9 3 0 29995.525
654 30.085 -9 -1 249 29995.525
655 30.055 5 -1 498 29988.055
656 30.04 9 -5 747 29980.585000000003
657 30.055 -3 -3 996 29991.79
658 30.055 -9 -3 996 29991.79
659 30.035 -9 -1 996 29971.870000000003
660 30.02 -9 -1 996 29956.93
661 29.96 3 -3 996 29897.170000000002
662 29.96 9 -5 996 29897.170000000002
663 29.96 9 -3 996 29897.170000000002
664 29.975 7 -1 996 29912.110000000004
665 29.99 3 3 0 29927.05
666 30.005 9 5 0 29927.05
667 30 9 3 0 29927.05
668 30.035 9 5 0 29927.05
669 30.1 -3 3 0 29927.05
670 30.09 9 3 0 29927.05
671 30.12 1 5 0 29927.05
672 30.16 -9 5 0 29927.05
673 30.14 -7 3 0 29927.05
674 30.12 -9 1 0 29927.05
675 30.095 9 -1 248 29927.049999999996
676 30.11 -9 -3 496 29930.769999999997
677 30.095 -7 -3 744 29923.33
678 30.095 -9 -5 992 29923.329999999998
679 30.065 -9 -1 992 29893.57
680 30.06 -7 -5 992 29888.61
681 30.025 -9 -5 992 29853.89
682 30 -7 -5 992 29829.09
683 29.995 -9 -5 992 29824.13
684 29.955 9 -5 992 29784.449999999997
685 29.985 -5 -3 992 29814.21
686 29.945 -5 -3 992 29774.53
687 29.96 -9 -3 992 29789.41
688 29.93 -9 -1 992 29759.65
689 29.815 5 -1 992 29645.57
690 29.795 9 -5 992 29625.730000000003
691 29.815 5 -3 992 29645.57
692 29.845 -9 -1 992 29675.329999999998
693 29.825 -7 1 0 29655.489999999998
694 29.795 -7 1 0 29655.489999999998
695 29.775 -1 -3 248 29655.489999999998
696 29.78 -7 -3 496 29656.729999999996
697 29.755 -7 -5 745 29644.329999999994
698 29.745 -7 -5 994 29636.879999999997
699 29.755 -5 -3 994 29646.819999999992
700 29.7 -5 -3 994 29592.149999999994
701 29.715 -9 -3 994 29607.059999999998
702 29.695 -7 -3 994 29587.18
703 29.635 -9 -3 994 29527.54
704 29.615 -7 -5 994 29507.659999999996
705 29.595 -9 -5 994 29487.78
706 29.545 3 -5 994 29438.08
707 29.545 3 -5 994 29438.08
708 29.475 9 -5 994 29368.5
709 29.61 -1 -3 994 29502.689999999995
710 29.6 1 1 0 29492.75
711 29.66 -9 5 0 29492.75
712 29.63 -7 3 0 29492.75
713 29.595 -3 1 0 29492.75
714 29.565 -7 -1 249 29492.75
715 29.59 -9 -3 498 29498.975
716 29.54 -7 -5 747 29474.075
717 29.42 7 -1 997 29384.435
718 29.45 -9 -3 997 29414.344999999998
719 29.46 -9 -1 997 29424.315000000002
720 29.4 5 -3 997 29364.495
721 29.4 -1 -3 997 29364.495
722 29.4 1 -3 997 29364.495
723 29.385 7 -5 997 29349.54
724 29.335 9 -3 997 29299.690000000002
725 29.45 3 -1 997 29414.344999999998
726 29.49 -3 1 0 29454.225
727 29.505 -9 5 0 29454.225
728 29.5 -7 3 0 29454.225
729 29.455 1 1 0 29454.225
730 29.465 -7 -1 249 29454.225
731 29.46 -9 -3 498 29452.979999999996
732 29.415 -9 -3 748 29430.569999999996
733 29.415 -9 -3 998 29430.569999999996
734 29.41 -9 -5 998 29425.579999999998
735 29.355 9 -3 998 29370.69
736 29.37 9 -3 998 29385.66
737 29.38 -1 -1 998 29395.639999999996
738 29.385 -9 1 0 29400.63
739 29.39 -9 3 0 29400.63
740 29.36 -9 1 0 29400.63
741 29.335 -3 -1 250 29400.63
742 29.34 -9 -3 500 29401.88
743 29.32 -7 -5 750 29391.88
744 29.31 -9 -5 1000 29384.38
745 29.27 3 -5 1000 29344.38
746 29.28 1 -3 1000 29354.38
747 29.25 7 -5 1000 29324.38
748 29.28 3 -3 1000 29354.38
749 29.285 7 1 0 29359.38
750 29.27 9 1 0 29359.38
751 29.31 7 1 0 29359.38
752 29.345 -7 1 0 29359.38
753 29.335 1 3 0 29359.38
754 29.33 5 1 0 29359.38
755 29.37 -9 1 0 29359.38
756 29.33 1 3 0 29359.38
757 29.315 9 -1 250 29359.38
758 29.345 3 -3 500 29366.88
759 29.345 3 1 0 29366.88
760 29.375 -3 3 0 29366.88
761 29.325 9 3 0 29366.88
762 29.36 9 -1 250 29366.88
763 29.44 3 -1 499 29386.88
764 29.43 9 3 0 29381.89
765 29.475 9 5 0 29381.89
766 29.5 9 5 0 29381.89
767 29.55 -1 5 0 29381.89
768 29.555 -9 5 0 29381.89
769 29.55 -5 3 0 29381.89
770 29.54 -9 -1 248 29381.89
771 29.525 -7 -3 496 29378.17
772 29.525 -9 -5 744 29378.17
773 29.485 5 -3 993 29348.41
774 29.495 -9 -3 993 29358.34
775 29.465 9 -5 993 29328.55
776 29.48 -9 -3 993 29343.445
777 29.47 -5 -3 993 29333.515
778 29.46 -7 -3 993 29323.585000000003
779 29.43 -7 -1 993 29293.795
780 29.455 -9 -3 993 29318.62
781 29.38 -9 -1 993 29244.145
782 29.36 -9 -5 993 29224.285
783 29.34 -9 -5 993 29204.425
784 29.3 9 -5 993 29164.705
785 29.3 7 -5 993 29164.705
786 29.31 3 -1 993 29174.635
787 29.315 1 1 0 29179.600000000002
788 29.3 5 -1 248 29179.600000000002
789 29.325 7 -3 496 29185.800000000003
790 29.315 9 3 0 29180.840000000004
791 29.345 9 1 0 29180.840000000004
792 29.385 -7 3 0 29180.840000000004
793 29.38 1 3 0 29180.840000000004
794 29.385 -3 3 0 29180.840000000004
795 29.38 -5 1 0 29180.840000000004
796 29.38 -9 -1 248 29180.840000000004
797 29.38 -9 -5 496 29180.840000000004
798 29.32 9 -1 744 29151.08000000001
799 29.32 7 -5 992 29151.080000000005
800 29.335 5 -1 992 29165.960000000006
801 29.34 5 1 0 29170.920000000006
802 29.32 9 -1 248 29170.920000000006
803 29.355 -1 -3 496 29179.600000000006
804 29.365 -3 5 0 29184.560000000005
805 29.36 -9 3 0 29184.560000000005
806 29.36 -9 3 0 29184.560000000005
807 29.36 -9 3 0 29184.560000000005
808 29.36 -9 1 0 29184.560000000005
809 29.335 -7 -1 248 29184.560000000005
810 29.315 3 -3 496 29179.600000000006
811 29.305 9 -5 744 29174.640000000003
812 29.32 -7 -3 992 29185.800000000003
813 29.305 -7 -1 992 29170.920000000006
814 29.32 -7 -3 992 29185.800000000003
815 29.285 3 -1 992 29151.080000000005
816 29.285 3 -1 992 29151.080000000005
817 29.285 -7 -5 992 29151.080000000005
818 29.295 -9 -1 992 29161.000000000007
819 29.265 -5 -3 992 29131.240000000005
820 29.265 -5 -3 992 29131.240000000005
821 29.25 -3 -5 992 29116.360000000004
822 29.255 -7 -3 992 29121.320000000003
823 29.25 -9 -3 992 29116.360000000004
824 29.225 -7 -5 992 29091.560000000005
825 29.19 -1 -3 992 29056.840000000004
826 29.16 9 -5 992 29027.080000000005
827 29.19 -9 -3 992 29056.840000000004
828 29.165 5 -3 992 29032.040000000005
829 29.18 5 -1 992 29046.920000000006
830 29.165 9 1 0 29032.040000000005
831 29.195 7 -1 248 29032.040000000005
832 29.225 9 3 0 29039.480000000003
833 29.245 -1 5 0 29039.480000000003
834 29.24 1 3 0 29039.480000000003
835 29.265 -9 5 0 29039.480000000003
836 29.265 -9 5 0 29039.480000000003
837 29.255 -9 3 0 29039.480000000003
838 29.225 3 1 0 29039.480000000003
839 29.225 3 1 0 29039.480000000003
840 29.215 3 -3 248 29039.480000000003
841 29.205 9 -5 496 29037.0
842 29.245 9 -1 744 29056.840000000004
843 29.245 9 1 0 29056.840000000004
844 29.295 -9 3 0 29056.840000000004
845 29.29 -9 3 0 29056.840000000004
846 29.27 -1 1 0 29056.840000000004
847 29.25 9 -1 248 29056.840000000004
848 29.27 -7 -3 496 29061.800000000003
849 29.28 -9 -1 744 29066.760000000002
850 29.255 5 1 0 29048.160000000003
851 29.25 9 -1 248 29048.160000000003
852 29.255 -3 -3 496 29049.4
853 29.26 -9 -1 744 29051.880000000005
854 29.245 -7 -1 992 29040.720000000005
855 29.235 -9 -1 992 29030.800000000003
856 29.225 -9 -5 992 29020.880000000005
857 29.22 -9 -5 992 29015.920000000002
858 29.2 3 -5 992 28996.08
859 29.2 9 -5 992 28996.08
860 29.195 9 -5 992 28991.120000000003
861 29.23 7 -1 992 29025.840000000004
862 29.25 -9 3 0 29045.680000000004
863 29.25 -5 3 0 29045.680000000004
864 29.235 9 1 0 29045.680000000004
865 29.255 9 -1 248 29045.68
866 29.26 1 3 0 29046.920000000002
867 29.26 1 3 0 29046.920000000002
868 29.27 -9 3 0 29046.920000000002
869 29.265 -1 3 0 29046.920000000002
870 29.265 -5 3 0 29046.920000000002
871 29.25 9 -1 248 29046.920000000002
872 29.275 -9 -3 496 29053.120000000003
873 29.275 -7 1 0 29053.120000000003
874 29.24 9 1 0 29053.120000000003
875 29.235 9 -1 248 29053.120000000003
876 29.27 -5 -1 496 29061.800000000003
877 29.26 -7 -1 744 29056.840000000007
878 29.26 -7 -1 992 29056.840000000004
879 29.27 -7 1 0 29066.760000000002
880 29.255 -9 1 0 29066.760000000002
881 29.24 3 -3 248 29066.760000000002
